"","countrycode","UDel_p_pop","year"
"22498","CPV",570.5,1992
"22499","CRI",3462.8943868042,1992
"22500","CUB",1209.61459839879,1992
"22501","CUW",NA,1992
"22502","CYM",798.1,1992
"22503","CYN",341.736669593462,1992
"22504","CYP",448.881414055263,1992
"22505","CZE",547.709674146832,1992
"22506","DEU",783.307075390043,1992
"22507","DJI",169.028534521745,1992
"22508","DMA",NA,1992
"22509","DNK",509.859003840213,1992
"22510","DOM",1414.42512505254,1992
"22511","DZA",534.120817874802,1992
"22512","ECU",1468.8460700426,1992
"22513","EGY",55.4677174222877,1992
"22514","ERI",491.070169113506,1992
"22515","ESP",604.417726729188,1992
"22516","EST",642.078859772169,1992
"22517","ETH",1111.31826527158,1992
"22518","FIN",663.211891289547,1992
"22519","FJI",2310.78309236701,1992
"22520","FLK",431.471676890458,1992
"22521","FRA",805.299079957718,1992
"22522","FRO",NA,1992
"22523","FSM",NA,1992
"22524","GAB",1801.41388191798,1992
"22525","Gaza",318.1,1992
"22526","GBR",841.770458045613,1992
"22527","GEO",1214.98547034894,1992
"22528","GGY",NA,1992
"22529","GHA",1040.25095235767,1992
"22530","GIN",2041.17603265622,1992
"22531","GMB",1043.0288677667,1992
"22532","GNB",1509.52955691152,1992
"22533","GNQ",1815.24422117671,1992
"22534","GRC",510.254931561637,1992
"22535","GRD",NA,1992
"22536","GRL",803.066009217643,1992
"22537","GTM",2043.12145498989,1992
"22538","GUM",NA,1992
"22539","GUY",1703.38925272578,1992
"22540","HKG",2391.9,1992
"22541","HMD",NA,1992
"22542","HND",1346.01219054495,1992
"22543","HRV",914.058554002152,1992
"22544","HTI",1363.15701444063,1992
"22545","HUN",579.971976893444,1992
"22546","IDN",2457.42375199193,1992
"22547","IMN",NA,1992
"22548","IND",974.656155556146,1992
"22549","IOA",NA,1992
"22550","IOT",NA,1992
"22551","IRL",911.959825307864,1992
"22552","IRN",355.270243271385,1992
"22553","IRQ",270.959873531431,1992
"22554","ISL",1114.25810014785,1992
"22555","ISR",649.301819228771,1992
"22556","ITA",1035.92983020133,1992
"22557","JAM",1556.36531948909,1992
"22558","JEY",906.1,1992
"22559","JOR",292.495055754373,1992
"22560","JPN",1533.46203553888,1992
"22561","KAS",269.3,1992
"22562","KAZ",370.968857049979,1992
"22563","KEN",1227.71940171719,1992
"22564","KGZ",450.905553266059,1992
"22565","KHM",740.615104120499,1992
"22566","KIR",NA,1992
"22567","KNA",NA,1992
"22568","KOR",1257.2421838117,1992
"22569","KOS",552.016733032575,1992
"22570","KWT",28.8915414874636,1992
"22571","LAO",1550.4729773777,1992
"22572","LBN",1154.43560429109,1992
"22573","LBR",2564.29234909001,1992
"22574","LBY",163.707732798183,1992
"22575","LCA",NA,1992
"22576","LIE",2009.08639748486,1992
"22577","LKA",2244.73346061094,1992
"22578","LSO",496.523790865351,1992
"22579","LTU",624.797051785727,1992
"22580","LUX",775.5,1992
"22581","LVA",624.644033376002,1992
"22582","MAC",2344.4,1992
"22583","MAF",NA,1992
"22584","MAR",302.343988129545,1992
"22585","MCO",618,1992
"22586","MDA",384.816094203208,1992
"22587","MDG",1501.70740637649,1992
"22588","MDV",NA,1992
"22589","MEX",1066.69072845606,1992
"22590","MHL",NA,1992
"22591","MKD",510.221190582059,1992
"22592","MLI",682.48782655305,1992
"22593","MLT",NA,1992
"22594","MMR",1882.65087979776,1992
"22595","MNE",1032.43658964965,1992
"22596","MNG",207.547549171708,1992
"22597","MNP",NA,1992
"22598","MOZ",699.033785614893,1992
"22599","MRT",174.260662605806,1992
"22600","MSR",NA,1992
"22601","MUS",1414.3,1992
"22602","MWI",683.603392203082,1992
"22603","MYS",2659.61412315968,1992
"22604","NAM",187.885297573297,1992
"22605","NCL",1747.29813653481,1992
"22606","NER",473.19003498411,1992
"22607","NFK",NA,1992
"22608","NGA",1329.20006165099,1992
"22609","NIC",1767.65367185176,1992
"22610","NIU",NA,1992
"22611","NLD",876.95863658103,1992
"22612","NOR",1227.61680616457,1992
"22613","NPL",1150.69336347776,1992
"22614","NRU",NA,1992
"22615","NZL",1319.49278191542,1992
"22616","OMN",180.821341890059,1992
"22617","PAK",429.272054767865,1992
"22618","PAN",2372.65851808598,1992
"22619","PCN",NA,1992
"22620","PER",622.530804054755,1992
"22621","PHL",1969.72551586529,1992
"22622","PLW",NA,1992
"22623","PNG",2669.49637786041,1992
"22624","POL",553.973353531272,1992
"22625","PRI",2151.69948724821,1992
"22626","PRK",435.6029720603,1992
"22627","PRT",718.093050010162,1992
"22628","PRY",1892.2222779651,1992
"22629","PYF",1845,1992
"22630","QAT",65.4351630225488,1992
"22631","ROU",280.835344960631,1992
"22632","RUS",532.580412737937,1992
"22633","RWA",1007.50247379949,1992
"22634","ESH",32.4473425302124,1992
"22635","SAU",110.146038515421,1992
"22636","SDN",312.585121864516,1992
"22637","SSD",926.113961691193,1992
"22638","SEN",479.258308495938,1992
"22639","SGP",NA,1992
"22640","SGS",NA,1992
"22641","SHN",NA,1992
"22642","SLB",2230.19146140042,1992
"22643","SLE",2688.1011857181,1992
"22644","SLV",1905.69634131475,1992
"22645","SMR",934.035257299259,1992
"22646","SOL",263.670875417306,1992
"22647","SOM",336.16889734092,1992
"22648","SPM",NA,1992
"22649","SRB",545.088092668471,1992
"22650","STP",1262.4,1992
"22651","SUR",1692.25041568352,1992
"22652","SVK",614.876661488904,1992
"22653","SVN",1180.74952100257,1992
"22654","SWE",673.281661624434,1992
"22655","SWZ",579.116254383232,1992
"22656","SXM",NA,1992
"22657","SYC",NA,1992
"22658","SYR",404.015330343554,1992
"22659","TCA",681,1992
"22660","TCD",713.043268199086,1992
"22661","TGO",949.030023706053,1992
"22662","THA",1275.58595653162,1992
"22663","TJK",566.871477149926,1992
"22664","TKM",166.556102464073,1992
"22665","TLS",1231.43971761702,1992
"22666","TON",NA,1992
"22667","TTO",2177.58254588049,1992
"22668","TUN",519.44594868318,1992
"22669","TUR",606.283801240553,1992
"22670","TWN",1408.75859505117,1992
"22671","TZA",943.887241798272,1992
"22672","UGA",1194.51947658138,1992
"22673","UKR",528.315412274878,1992
"22674","URY",905.847276005425,1992
"22675","USA",1000.14467206533,1992
"22676","UZB",306.218620040401,1992
"22677","VAT",871.5,1992
"22678","VCT",2040.1,1992
"22679","VEN",1101.84142503711,1992
"22680","VGB",NA,1992
"22681","VIR",948.5,1992
"22682","VNM",837.093299951374,1992
"22683","VUT",2289.42119836142,1992
"22684","PSE",873.269923628748,1992
"22685","WLF",NA,1992
"22686","WSM",3109.9,1992
"22687","YEM",236.664236135027,1992
"22688","ZAF",496.600280173078,1992
"22689","ZMB",785.521819520844,1992
"22690","ZWE",518.136583264874,1992
"22691","TUV",NA,1992
"22692","GUF",2351.24875897347,1992
"22693","ABW",NA,1993
"22694","AFG",299.177581774029,1993
"22695","AGO",986.934435059546,1993
"22696","AIA",NA,1993
"22697","ALB",981.210776288256,1993
"22698","ALA",511.9,1993
"22699","AND",886.786107879004,1993
"22700","ARE",141.417950978686,1993
"22701","ARG",1016.63346815769,1993
"22702","ARM",548.410470655913,1993
"22703","ASM",NA,1993
"22704","ATA",NA,1993
"22705","Ashm",NA,1993
"22706","ATF",NA,1993
"22707","ATG",NA,1993
"22708","AUS",738.595019000165,1993
"22709","AUT",858.568573877876,1993
"22710","AZE",413.838876667984,1993
"22711","BDI",941.958317933501,1993
"22712","BEL",792.372095240887,1993
"22713","BEN",1042.56050869637,1993
"22714","BFA",782.443964920391,1993
"22715","BGD",1665.09533408351,1993
"22716","BGR",497.891624341797,1993
"22717","BHR",NA,1993
"22718","BHS",1412.84972373317,1993
"22719","BIH",1040.8902477224,1993
"22720","BLM",NA,1993
"22721","BLR",659.81056118677,1993
"22722","BLZ",2189.0605498791,1993
"22723","BMU",NA,1993
"22724","BOL",977.5163504809,1993
"22725","BRA",1271.73702273596,1993
"22726","BRB",NA,1993
"22727","BRN",2120.908464499,1993
"22728","BTN",3344.31368140177,1993
"22729","BWA",324.738098134615,1993
"22730","CAF",1289.84034551869,1993
"22731","CAN",893.99958315721,1993
"22732","CHE",1325.21586823064,1993
"22733","CHL",679.692563553571,1993
"22734","CHN",1045.29414389981,1993
"22735","CIV",1368.3560441918,1993
"22736","CMR",1714.98712500472,1993
"22737","COD",1339.14949448213,1993
"22738","COG",1369.92035861159,1993
"22739","COK",2531.6,1993
"22740","COL",1564.5908204851,1993
"22741","COM",2597.8,1993
"22742","CPV",914.8,1993
"22743","CRI",3706.04234509307,1993
"22744","CUB",1379.62687541657,1993
"22745","CUW",NA,1993
"22746","CYM",935.2,1993
"22747","CYN",266.441078920516,1993
"22748","CYP",344.673803658492,1993
"22749","CZE",605.207807929363,1993
"22750","DEU",862.759045938958,1993
"22751","DJI",309.705006257384,1993
"22752","DMA",NA,1993
"22753","DNK",494.780481770221,1993
"22754","DOM",1292.6602164377,1993
"22755","DZA",377.430967154548,1993
"22756","ECU",1827.26207601103,1993
"22757","EGY",39.6709197674915,1993
"22758","ERI",464.35339848517,1993
"22759","ESP",590.146500841875,1993
"22760","EST",699.673722610435,1993
"22761","ETH",1145.38521594122,1993
"22762","FIN",560.599186129294,1993
"22763","FJI",2457.59659301126,1993
"22764","FLK",450.112797695739,1993
"22765","FRA",825.874823347164,1993
"22766","FRO",NA,1993
"22767","FSM",NA,1993
"22768","GAB",1803.086144822,1993
"22769","Gaza",172.9,1993
"22770","GBR",834.36103590866,1993
"22771","GEO",941.527781083839,1993
"22772","GGY",NA,1993
"22773","GHA",1209.35727907594,1993
"22774","GIN",1857.2766939024,1993
"22775","GMB",825.493747082929,1993
"22776","GNB",1458.35889322435,1993
"22777","GNQ",1786.68296879393,1993
"22778","GRC",543.944662182486,1993
"22779","GRD",NA,1993
"22780","GRL",815.457630571746,1993
"22781","GTM",2139.51749617066,1993
"22782","GUM",NA,1993
"22783","GUY",2398.77413697138,1993
"22784","HKG",2261.3,1993
"22785","HMD",NA,1993
"22786","HND",1572.08940549141,1993
"22787","HRV",949.76499990714,1993
"22788","HTI",1506.05311158045,1993
"22789","HUN",520.690917910605,1993
"22790","IDN",1694.27109791224,1993
"22791","IMN",NA,1993
"22792","IND",1198.11044933767,1993
"22793","IOA",NA,1993
"22794","IOT",NA,1993
"22795","IRL",1057.59607441322,1993
"22796","IRN",276.743607256831,1993
"22797","IRQ",285.433755854155,1993
"22798","ISL",977.757307178828,1993
"22799","ISR",311.739691300821,1993
"22800","ITA",980.839075266043,1993
"22801","JAM",2532.68840476053,1993
"22802","JEY",837.3,1993
"22803","JOR",158.233315710277,1993
"22804","JPN",1867.26738116135,1993
"22805","KAS",247.6,1993
"22806","KAZ",436.149010287984,1993
"22807","KEN",1100.19356840799,1993
"22808","KGZ",547.780957793496,1993
"22809","KHM",1154.24760423043,1993
"22810","KIR",NA,1993
"22811","KNA",NA,1993
"22812","KOR",1301.43798338342,1993
"22813","KOS",487.400731260629,1993
"22814","KWT",157.275641262364,1993
"22815","LAO",1390.48913034657,1993
"22816","LBN",841.043704486652,1993
"22817","LBR",2589.78396893127,1993
"22818","LBY",169.329076480177,1993
"22819","LCA",NA,1993
"22820","LIE",2040.22215812332,1993
"22821","LKA",2442.59471614381,1993
"22822","LSO",703.525366640593,1993
"22823","LTU",715.17047069872,1993
"22824","LUX",881.5,1993
"22825","LVA",664.859800923482,1993
"22826","MAC",2116.4,1993
"22827","MAF",NA,1993
"22828","MAR",369.082862822436,1993
"22829","MCO",816.4,1993
"22830","MDA",516.539872740815,1993
"22831","MDG",1495.50746759253,1993
"22832","MDV",NA,1993
"22833","MEX",1007.38845006467,1993
"22834","MHL",NA,1993
"22835","MKD",423.260329767591,1993
"22836","MLI",628.598054849088,1993
"22837","MLT",NA,1993
"22838","MMR",1850.13572390816,1993
"22839","MNE",1099.63121306531,1993
"22840","MNG",222.938835447768,1993
"22841","MNP",NA,1993
"22842","MOZ",976.793308658155,1993
"22843","MRT",229.566477747634,1993
"22844","MSR",NA,1993
"22845","MUS",1801.4,1993
"22846","MWI",1021.98933149923,1993
"22847","MYS",2673.74391382783,1993
"22848","NAM",367.913173160568,1993
"22849","NCL",1242.77252580973,1993
"22850","NER",365.993617442468,1993
"22851","NFK",NA,1993
"22852","NGA",1353.82960613909,1993
"22853","NIC",1728.86424290373,1993
"22854","NIU",NA,1993
"22855","NLD",942.035180192221,1993
"22856","NOR",1009.81947356253,1993
"22857","NPL",1347.03783254678,1993
"22858","NRU",NA,1993
"22859","NZL",981.059085562,1993
"22860","OMN",140.720600924755,1993
"22861","PAK",315.967595163429,1993
"22862","PAN",2617.24586974597,1993
"22863","PCN",NA,1993
"22864","PER",773.67113414804,1993
"22865","PHL",2208.07723125449,1993
"22866","PLW",NA,1993
"22867","PNG",2344.68300987575,1993
"22868","POL",574.502942015448,1993
"22869","PRI",1887.12906535492,1993
"22870","PRK",732.242072099394,1993
"22871","PRT",1026.60956739112,1993
"22872","PRY",1385.22403871754,1993
"22873","PYF",1829.7,1993
"22874","QAT",102.337372195577,1993
"22875","ROU",374.87634223162,1993
"22876","RUS",576.723882651322,1993
"22877","RWA",952.640069626634,1993
"22878","ESH",31.7525621388228,1993
"22879","SAU",90.3488790516053,1993
"22880","SDN",332.581486582057,1993
"22881","SSD",908.05469835418,1993
"22882","SEN",529.373411253548,1993
"22883","SGP",NA,1993
"22884","SGS",NA,1993
"22885","SHN",NA,1993
"22886","SLB",2089.5002084518,1993
"22887","SLE",2611.50308654454,1993
"22888","SLV",2079.3282961327,1993
"22889","SMR",968.815605905539,1993
"22890","SOL",317.601946396417,1993
"22891","SOM",346.331464795253,1993
"22892","SPM",NA,1993
"22893","SRB",484.350613834731,1993
"22894","STP",1587.8,1993
"22895","SUR",1995.58750637,1993
"22896","SVK",593.84408289483,1993
"22897","SVN",1092.77852615569,1993
"22898","SWE",678.594031781819,1993
"22899","SWZ",811.850842773556,1993
"22900","SXM",NA,1993
"22901","SYC",NA,1993
"22902","SYR",365.767933481981,1993
"22903","TCA",730.3,1993
"22904","TCD",619.575699797462,1993
"22905","TGO",1054.79768603742,1993
"22906","THA",1412.76433223767,1993
"22907","TJK",624.45745261001,1993
"22908","TKM",164.428307794184,1993
"22909","TLS",1291.90900328407,1993
"22910","TON",NA,1993
"22911","TTO",1873.53562555118,1993
"22912","TUN",298.892265156225,1993
"22913","TUR",581.583823007527,1993
"22914","TWN",1154.58196520383,1993
"22915","TZA",897.286764198143,1993
"22916","UGA",1034.53353251351,1993
"22917","UKR",579.082431642346,1993
"22918","URY",1258.2147015892,1993
"22919","USA",1014.11226269981,1993
"22920","UZB",456.577356924029,1993
"22921","VAT",612.5,1993
"22922","VCT",1878.2,1993
"22923","VEN",1142.77925961096,1993
"22924","VGB",NA,1993
"22925","VIR",890.4,1993
"22926","VNM",1192.52762958985,1993
"22927","VUT",1790.34718802892,1993
"22928","PSE",418.509602179849,1993
"22929","WLF",NA,1993
"22930","WSM",2786.7,1993
"22931","YEM",287.015836913808,1993
"22932","ZAF",690.305186422765,1993
"22933","ZMB",980.60188729458,1993
"22934","ZWE",739.107684348018,1993
"22935","TUV",NA,1993
"22936","GUF",3024.79188090475,1993
"22937","ABW",NA,1994
"22938","AFG",391.245736132862,1994
"22939","AGO",1018.00492214204,1994
"22940","AIA",NA,1994
"22941","ALB",1038.56344260062,1994
"22942","ALA",583.3,1994
"22943","AND",851.723353094212,1994
"22944","ARE",160.701583684015,1994
"22945","ARG",877.982872804978,1994
"22946","ARM",578.773978175755,1994
"22947","ASM",NA,1994
"22948","ATA",NA,1994
"22949","Ashm",NA,1994
"22950","ATF",NA,1994
"22951","ATG",NA,1994
"22952","AUS",623.748396452679,1994
"22953","AUT",885.042132808913,1994
"22954","AZE",486.239234088831,1994
"22955","BDI",1072.72398052611,1994
"22956","BEL",849.399335956561,1994
"22957","BEN",1095.68425825995,1994
"22958","BFA",1005.49348116732,1994
"22959","BGD",1682.76648440999,1994
"22960","BGR",562.426307117435,1994
"22961","BHR",NA,1994
"22962","BHS",1281.18005970136,1994
"22963","BIH",1024.05068033601,1994
"22964","BLM",NA,1994
"22965","BLR",639.567418227018,1994
"22966","BLZ",1878.93298096847,1994
"22967","BMU",NA,1994
"22968","BOL",896.758145825505,1994
"22969","BRA",1464.40960255925,1994
"22970","BRB",NA,1994
"22971","BRN",2538.83780721875,1994
"22972","BTN",3204.38930344384,1994
"22973","BWA",325.649416156228,1994
"22974","CAF",1369.57609697426,1994
"22975","CAN",870.095247545951,1994
"22976","CHE",1362.22537608744,1994
"22977","CHL",584.232799708584,1994
"22978","CHN",1040.95443130734,1994
"22979","CIV",1416.68781364528,1994
"22980","CMR",1776.46073817932,1994
"22981","COD",1399.13703168204,1994
"22982","COG",1894.7805575028,1994
"22983","COK",3467.5,1994
"22984","COL",1673.98830573856,1994
"22985","COM",2531,1994
"22986","CPV",793.2,1994
"22987","CRI",3260.16630981922,1994
"22988","CUB",1398.53398740822,1994
"22989","CUW",NA,1994
"22990","CYM",872.5,1994
"22991","CYN",561.578772805134,1994
"22992","CYP",643.169720062093,1994
"22993","CZE",629.74984466099,1994
"22994","DEU",866.951902261086,1994
"22995","DJI",260.484792928363,1994
"22996","DMA",NA,1994
"22997","DNK",514.213090961363,1994
"22998","DOM",1311.10931019487,1994
"22999","DZA",376.514411016907,1994
"23000","ECU",1391.89033604891,1994
"23001","EGY",104.134262527859,1994
"23002","ERI",545.533583955045,1994
"23003","ESP",541.203946591952,1994
"23004","EST",687.981980449109,1994
"23005","ETH",1023.41231013669,1994
"23006","FIN",612.197294733971,1994
"23007","FJI",2370.71695955309,1994
"23008","FLK",485.162083765325,1994
"23009","FRA",891.324207384015,1994
"23010","FRO",NA,1994
"23011","FSM",NA,1994
"23012","GAB",2047.99001185629,1994
"23013","Gaza",358,1994
"23014","GBR",849.146711852058,1994
"23015","GEO",870.73337568924,1994
"23016","GGY",NA,1994
"23017","GHA",1157.46290821747,1994
"23018","GIN",2268.96460152136,1994
"23019","GMB",861.850425855448,1994
"23020","GNB",1724.77939775987,1994
"23021","GNQ",2251.45522974651,1994
"23022","GRC",701.492828197772,1994
"23023","GRD",NA,1994
"23024","GRL",507.788310492375,1994
"23025","GTM",1665.72875613333,1994
"23026","GUM",NA,1994
"23027","GUY",2066.18784687798,1994
"23028","HKG",2318.9,1994
"23029","HMD",NA,1994
"23030","HND",1096.41366681926,1994
"23031","HRV",929.179935222768,1994
"23032","HTI",1552.42876007791,1994
"23033","HUN",559.079068609813,1994
"23034","IDN",1495.16993571078,1994
"23035","IMN",NA,1994
"23036","IND",1346.76800092086,1994
"23037","IOA",NA,1994
"23038","IOT",NA,1994
"23039","IRL",1095.18461612301,1994
"23040","IRN",332.741096371663,1994
"23041","IRQ",331.66250921991,1994
"23042","ISL",760.081842470494,1994
"23043","ISR",593.752233793998,1994
"23044","ITA",994.683247570837,1994
"23045","JAM",1910.3218652443,1994
"23046","JEY",1036.6,1994
"23047","JOR",321.366466392829,1994
"23048","JPN",1199.18906330834,1994
"23049","KAS",288,1994
"23050","KAZ",394.647630401971,1994
"23051","KEN",1399.33015390135,1994
"23052","KGZ",464.981143828811,1994
"23053","KHM",1805.05635854389,1994
"23054","KIR",NA,1994
"23055","KNA",NA,1994
"23056","KOR",1002.39665204898,1994
"23057","KOS",501.212999582551,1994
"23058","KWT",135.230935575552,1994
"23059","LAO",2115.9174668112,1994
"23060","LBN",1066.01541053565,1994
"23061","LBR",2641.50766422651,1994
"23062","LBY",264.033026634655,1994
"23063","LCA",NA,1994
"23064","LIE",2185.59027270606,1994
"23065","LKA",2317.63557505276,1994
"23066","LSO",580.042134543618,1994
"23067","LTU",680.646313464887,1994
"23068","LUX",851.6,1994
"23069","LVA",671.313543125847,1994
"23070","MAC",2126.1,1994
"23071","MAF",NA,1994
"23072","MAR",295.117437315954,1994
"23073","MCO",817.3,1994
"23074","MDA",391.474643877711,1994
"23075","MDG",1537.25598308767,1994
"23076","MDV",NA,1994
"23077","MEX",855.786273201679,1994
"23078","MHL",NA,1994
"23079","MKD",494.655516651004,1994
"23080","MLI",931.119551040678,1994
